"id","group","order","meanperc","stim","trial","dcm2","ntrialsdcm","ntrialsscr","logdcm2","us"
"4996","Unaware","C",0.161290322580645,"CSplus",17,0.35537,32,32,0.30407447978745,""
"4996","Unaware","C",0.161290322580645,"CSminus",18,1.1559,32,32,0.768208269781824,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSplus",19,0.43572,32,32,0.361666465541353,""
"4996","Unaware","C",0.161290322580645,"CSminus",20,0.54428,32,32,0.434557782311437,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSminus",21,0.31357,32,32,0.272748621452799,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSplus",22,3.873,32,32,1.58370976386137,""
"4996","Unaware","C",0.161290322580645,"CSplus",23,0.75076,32,32,0.560049979374961,""
"4996","Unaware","C",0.161290322580645,"CSminus",24,0.72158,32,32,0.543242473817477,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSplus",25,0.37425,32,32,0.317908127758633,""
"4996","Unaware","C",0.161290322580645,"CSminus",26,0.0038485,32,32,0.00384111346918539,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSplus",27,0.84634,32,32,0.613205301136403,""
"4996","Unaware","C",0.161290322580645,"CSminus",28,0.88207,32,32,0.632372234945455,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSminus",29,0.78349,32,32,0.578572118848469,"CSminusUS"
"4996","Unaware","C",0.161290322580645,"CSplus",30,0.47947,32,32,0.391683915531895,""
"4996","Unaware","C",0.161290322580645,"CSplus",31,0.48869,32,32,0.397896538608212,""
"4996","Unaware","C",0.161290322580645,"CSminus",32,0.73277,32,32,0.549721284095326,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",1,1.1317,32,32,0.756919783457012,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",2,0.38708,32,32,0.327200818112039,""
"5049","Unaware","D",0.078125,"CSplus",3,0.0017157,32,32,0.00171422986805182,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",4,1.3733,32,32,0.864281391713323,""
"5049","Unaware","D",0.078125,"CSminus",5,0.44821,32,32,0.370328311072345,""
"5049","Unaware","D",0.078125,"CSplus",6,0.0014451,32,32,0.00144405684784683,"CSplusUS"
"5049","Unaware","D",0.078125,"CSplus",7,0.0012496,32,32,0.00124881989972787,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",8,0.015105,32,32,0.0149920554192087,""
"5049","Unaware","D",0.078125,"CSplus",9,0.0013022,32,32,0.00130135287291954,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",10,0.34074,32,32,0.293221700341056,""
"5049","Unaware","D",0.078125,"CSplus",11,0.10924,32,32,0.103675096135953,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",12,1.7038,32,32,0.994658190948168,""
"5049","Unaware","D",0.078125,"CSminus",13,1.2984,32,32,0.832213228682943,""
"5049","Unaware","D",0.078125,"CSplus",14,0.0022238,32,32,0.002221331016453,"CSplusUS"
"5049","Unaware","D",0.078125,"CSplus",15,0.0024727,32,32,0.00246964790759222,"CSplusUS"
"5049","Unaware","D",0.078125,"CSminus",16,0.64532,32,32,0.497934894174427,""
"5049","Unaware","D",0.078125,"CSminus",17,0.5106,32,32,0.412506922897211,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",18,0.80374,32,32,0.589862287085031,""
"5049","Unaware","D",0.078125,"CSplus",19,0.77876,32,32,0.575916492331632,""
"5049","Unaware","D",0.078125,"CSminus",20,0.52796,32,32,0.423933512391207,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",21,0.72319,32,32,0.544177224246231,""
"5049","Unaware","D",0.078125,"CSminus",22,0.59672,32,32,0.467951525119605,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",23,0.79945,32,32,0.587481062654953,""
"5049","Unaware","D",0.078125,"CSminus",24,0.7348,32,32,0.550892132979074,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",25,0.77648,32,32,0.574633878323818,""
"5049","Unaware","D",0.078125,"CSminus",26,0.72892,32,32,0.547496936110732,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",27,0.75184,32,32,0.560666664142978,""
"5049","Unaware","D",0.078125,"CSminus",28,0.72551,32,32,0.545522658960744,"CSminusUS"
"5049","Unaware","D",0.078125,"CSminus",29,0.59065,32,32,0.464142737725576,"CSminusUS"
"5049","Unaware","D",0.078125,"CSplus",30,0.7231,32,32,0.544124994166917,""
"5049","Unaware","D",0.078125,"CSplus",31,0.73444,32,32,0.550684594727877,""
"5049","Unaware","D",0.078125,"CSminus",32,0.6853,32,32,0.521943589499837,"CSminusUS"
"5115","Unaware","B",0,"CSplus",1,0.57095,32,32,0.451680531905127,"CSplusUS"
"5115","Unaware","B",0,"CSminus",2,0.53386,32,32,0.427787434112655,""
"5115","Unaware","B",0,"CSplus",3,0.98067,32,32,0.683435171305929,"CSplusUS"
"5115","Unaware","B",0,"CSminus",4,1.5274,32,32,0.927191106342443,""
"5115","Unaware","B",0,"CSplus",5,1.3084,32,32,0.836554643854674,"CSplusUS"
"5115","Unaware","B",0,"CSplus",6,0.97739,32,32,0.681777793322361,"CSplusUS"
"5115","Unaware","B",0,"CSminus",7,0.095548,32,32,0.0912546947028192,""
"5115","Unaware","B",0,"CSplus",8,0.20813,32,32,0.189073709616488,"CSplusUS"
"5115","Unaware","B",0,"CSminus",9,1.5851,32,32,0.949764191931694,""
"5115","Unaware","B",0,"CSplus",10,1.5345,32,32,0.929996378930267,"CSplusUS"
"5115","Unaware","B",0,"CSminus",11,0.016987,32,32,0.016844334290525,""
"5115","Unaware","B",0,"CSplus",12,0.99589,32,32,0.691090066150207,"CSplusUS"
"5115","Unaware","B",0,"CSminus",13,0.3457,32,32,0.296914323765359,""
"5115","Unaware","B",0,"CSminus",14,0.32633,32,32,0.282415729579254,""
"5115","Unaware","B",0,"CSplus",15,1.5352,32,32,0.930272529394574,"CSplusUS"
"5115","Unaware","B",0,"CSminus",16,0.41366,32,32,0.346182085944325,""
"5115","Unaware","B",0,"CSminus",17,3.6934,32,32,1.54615726650636,"CSminusUS"
"5115","Unaware","B",0,"CSplus",18,1.2623,32,32,0.816381994894574,""
"5115","Unaware","B",0,"CSminus",19,2.6272,32,32,1.28846100077113,"CSminusUS"
"5115","Unaware","B",0,"CSplus",20,1.8996,32,32,1.06457279644459,""
"5115","Unaware","B",0,"CSminus",21,2.7695,32,32,1.32694236666962,"CSminusUS"
"5115","Unaware","B",0,"CSplus",22,1.4526,32,32,0.897148686345789,""
"5115","Unaware","B",0,"CSplus",23,0.0038678,32,32,0.00386033929307372,""
"5115","Unaware","B",0,"CSminus",24,2.7212,32,32,1.31404619691227,"CSminusUS"
"5115","Unaware","B",0,"CSminus",25,1.79,32,32,1.02604159583327,"CSminusUS"
"5115","Unaware","B",0,"CSplus",26,1.7563,32,32,1.01388920063805,""
"5115","Unaware","B",0,"CSplus",27,1.4883,32,32,0.911599746386031,""
"5115","Unaware","B",0,"CSminus",28,2.1119,32,32,1.13523347212375,"CSminusUS"
"5115","Unaware","B",0,"CSplus",29,2.2567,32,32,1.18071441274873,""
"5115","Unaware","B",0,"CSminus",30,2.8871,32,32,1.35766337832074,"CSminusUS"
"5115","Unaware","B",0,"CSplus",31,0.66707,32,32,0.511067594488714,""
"5115","Unaware","B",0,"CSminus",32,2.1405,32,32,1.1443820229123,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",1,0.063887,32,32,0.0619291822719951,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",2,0.2139,32,32,0.193838316921621,""
"5152","Unaware","D",0.0172413793103448,"CSplus",3,0.0034527,32,32,0.00344675311596136,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",4,0.38745,32,32,0.327467529953103,""
"5152","Unaware","D",0.0172413793103448,"CSminus",5,0.0020392,32,32,0.00203712365392414,""
"5152","Unaware","D",0.0172413793103448,"CSplus",6,0.0082392,32,32,0.00820544308491031,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",7,0.0071664,32,32,0.00714084338217704,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",8,0.0028724,32,32,0.00286828254189334,""
"5152","Unaware","D",0.0172413793103448,"CSplus",9,0.066818,32,32,0.0646803860742652,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",10,0.0030225,32,32,0.00301794143008343,""
"5152","Unaware","D",0.0172413793103448,"CSplus",11,0.47088,32,32,0.385860861133307,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",12,0.66846,32,32,0.511901045292912,""
"5152","Unaware","D",0.0172413793103448,"CSminus",13,0.28201,32,32,0.248429158780069,""
"5152","Unaware","D",0.0172413793103448,"CSplus",14,0.12825,32,32,0.120667759724973,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",15,0.30737,32,32,0.268017485627577,"CSplusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",16,0.0028796,32,32,0.00287546189407647,""
"5152","Unaware","D",0.0172413793103448,"CSminus",17,0.26208,32,32,0.232761153552024,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",18,0.32717,32,32,0.283048855660324,""
"5152","Unaware","D",0.0172413793103448,"CSplus",19,0.24104,32,32,0.215949737773939,""
"5152","Unaware","D",0.0172413793103448,"CSminus",20,0.58891,32,32,0.463048246554661,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",21,0.086523,32,32,0.0829826893812236,""
"5152","Unaware","D",0.0172413793103448,"CSminus",22,0.56383,32,32,0.447137940563145,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",23,0.13626,32,32,0.127742167350912,""
"5152","Unaware","D",0.0172413793103448,"CSminus",24,0.76131,32,32,0.566057850364477,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",25,0.33998,32,32,0.292654688478301,""
"5152","Unaware","D",0.0172413793103448,"CSminus",26,0.65099,32,32,0.501375107984457,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",27,0.13801,32,32,0.129281123011752,""
"5152","Unaware","D",0.0172413793103448,"CSminus",28,1.2456,32,32,0.808972746065536,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSminus",29,0.0042055,32,32,0.00419668160008368,"CSminusUS"
"5152","Unaware","D",0.0172413793103448,"CSplus",30,2.0396,32,32,1.11172592781349,""
"5152","Unaware","D",0.0172413793103448,"CSplus",31,0.59124,32,32,0.464513586502097,""
"5152","Unaware","D",0.0172413793103448,"CSminus",32,0.21595,32,32,0.195525664277537,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",1,0.035861,32,32,0.0352329649515373,""
"5445","Unaware","A",0.189655172413793,"CSplus",2,0.00020669,32,32,0.000206668642564765,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",3,0.013599,32,32,0.0135073634418272,""
"5445","Unaware","A",0.189655172413793,"CSplus",4,0.000237,32,32,0.000236971919936605,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",5,0.00030519,32,32,0.000305143439004964,""
"5445","Unaware","A",0.189655172413793,"CSplus",6,0.046229,32,32,0.0451922709355213,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",7,0.049875,32,32,0.0486711094636542,""
"5445","Unaware","A",0.189655172413793,"CSplus",8,0.00034633,32,32,0.000346270041608694,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",9,0.28951,32,32,0.25426230125297,""
"5445","Unaware","A",0.189655172413793,"CSminus",10,0.00036423,32,32,0.000364163684355791,""
"5445","Unaware","A",0.189655172413793,"CSplus",11,0.00061424,32,32,0.000614051431824648,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",12,0.35438,32,32,0.303343785041404,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",13,0.00073446,32,32,0.000734190416245217,""
"5445","Unaware","A",0.189655172413793,"CSplus",14,0.00099552,32,32,0.000995024798592847,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",15,0.00089369,32,32,0.0008932908968573,"CSplusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",16,0.015409,32,32,0.0152914869939445,""
"5445","Unaware","A",0.189655172413793,"CSplus",17,0.00048086,32,32,0.000480744423879254,""
"5445","Unaware","A",0.189655172413793,"CSminus",18,0.00086884,32,32,0.000868462777009096,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",19,0.00057798,32,32,0.000577813033892172,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",20,0.0018287,32,32,0.00182702996384169,""
"5445","Unaware","A",0.189655172413793,"CSplus",21,0.00051811,32,32,0.000517975827356091,""
"5445","Unaware","A",0.189655172413793,"CSminus",22,0.00084212,32,32,0.000841765615894752,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",23,0.0010277,32,32,0.00102717227788414,""
"5445","Unaware","A",0.189655172413793,"CSplus",24,0.0039662,32,32,0.00395835536420183,""
"5445","Unaware","A",0.189655172413793,"CSminus",25,0.0010714,32,32,0.00107082646064354,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",26,0.0015572,32,32,0.0015559888212819,""
"5445","Unaware","A",0.189655172413793,"CSminus",27,0.0093486,32,32,0.00930517228808003,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",28,0.00057772,32,32,0.000577553184046209,""
"5445","Unaware","A",0.189655172413793,"CSminus",29,0.0011647,32,32,0.00116402226314394,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSplus",30,0.0004861,32,32,0.000485981891668468,""
"5445","Unaware","A",0.189655172413793,"CSminus",31,0.0010781,32,32,0.00107751926754926,"CSminusUS"
"5445","Unaware","A",0.189655172413793,"CSminus",32,0.001276,32,32,0.00127518660385552,"CSminusUS"
"5508","Unaware","D",0,"CSplus",1,1.4293,32,32,0.887603150009901,"CSplusUS"
"5508","Unaware","D",0,"CSminus",2,0.90399,32,32,0.643951684254541,""
"5508","Unaware","D",0,"CSplus",3,0.38176,32,32,0.323358048904251,"CSplusUS"
"5508","Unaware","D",0,"CSminus",4,1.9393,32,32,1.07817145776332,""
"5508","Unaware","D",0,"CSminus",5,2.0424,32,32,1.11264667763191,""
"5508","Unaware","D",0,"CSplus",6,0.0070041,32,32,0.00697968522764025,"CSplusUS"
"5508","Unaware","D",0,"CSplus",7,0.24318,32,32,0.217672612985753,"CSplusUS"
"5508","Unaware","D",0,"CSminus",8,0.49731,32,32,0.403670164827539,""
"5508","Unaware","D",0,"CSplus",9,0.48374,32,32,0.394565927239164,"CSplusUS"
"5508","Unaware","D",0,"CSminus",10,0.79089,32,32,0.582712702990278,""
"5508","Unaware","D",0,"CSplus",11,0.55226,32,32,0.439711933503348,"CSplusUS"
"5508","Unaware","D",0,"CSminus",12,0.90494,32,32,0.644450512019661,""
"5508","Unaware","D",0,"CSminus",13,0.64276,32,32,0.496377754130835,""
"5508","Unaware","D",0,"CSplus",14,0.47981,32,32,0.391913701156436,"CSplusUS"
"5508","Unaware","D",0,"CSplus",15,1.2864,32,32,0.826978528193466,"CSplusUS"
"5508","Unaware","D",0,"CSminus",16,0.80685,32,32,0.591584997649863,""
"5508","Unaware","D",0,"CSminus",17,0.44338,32,32,0.366987585387113,"CSminusUS"
"5508","Unaware","D",0,"CSplus",18,0.60021,32,32,0.470134870633208,""
"5508","Unaware","D",0,"CSplus",19,1.0979,32,32,0.740936844395794,""
"5508","Unaware","D",0,"CSminus",20,0.18795,32,32,0.17222913251266,"CSminusUS"
"5508","Unaware","D",0,"CSplus",21,0.027671,32,32,0.0272950768990861,""
"5508","Unaware","D",0,"CSminus",22,0.17939,32,32,0.164997355660751,"CSminusUS"
"5508","Unaware","D",0,"CSplus",23,3.855,32,32,1.58000910174329,""
"5508","Unaware","D",0,"CSminus",24,1.3142,32,32,0.8390640554601,"CSminusUS"
"5508","Unaware","D",0,"CSplus",25,0.72727,32,32,0.546542127419455,""
"5508","Unaware","D",0,"CSminus",26,0.35692,32,32,0.305217425540842,"CSminusUS"
"5508","Unaware","D",0,"CSplus",27,0.30596,32,32,0.266938402513834,""
"5508","Unaware","D",0,"CSminus",28,0.0081363,32,32,0.00810337876198115,"CSminusUS"
"5508","Unaware","D",0,"CSminus",29,0.67349,32,32,0.514911266150943,"CSminusUS"
"5508","Unaware","D",0,"CSplus",30,0.0026308,32,32,0.00262734550308052,""
"5508","Unaware","D",0,"CSplus",31,1.1881,32,32,0.783033587354469,""
"5508","Unaware","D",0,"CSminus",32,0.11947,32,32,0.112855359020074,"CSminusUS"
"5519","Unaware","D",0,"CSplus",1,0.0060472,32,32,0.00602898906597522,"CSplusUS"
"5519","Unaware","D",0,"CSminus",2,0.5835,32,32,0.459637586996557,""
"5519","Unaware","D",0,"CSplus",3,0.00079305,32,32,0.000792735702007084,"CSplusUS"
"5519","Unaware","D",0,"CSminus",4,0.38173,32,32,0.323336337228072,""
"5519","Unaware","D",0,"CSminus",5,0.38104,32,32,0.322836838526156,""
"5519","Unaware","D",0,"CSplus",6,0.30035,32,32,0.262633459000622,"CSplusUS"
"5519","Unaware","D",0,"CSplus",7,0.0026782,32,32,0.00267462001290316,"CSplusUS"
"5519","Unaware","D",0,"CSminus",8,0.17668,32,32,0.162696913657655,""
"5519","Unaware","D",0,"CSplus",9,0.34211,32,32,0.294243002403476,"CSplusUS"
"5519","Unaware","D",0,"CSminus",10,0.0041324,32,32,0.00412388508508257,""
"5519","Unaware","D",0,"CSplus",11,0.0031598,32,32,0.00315481832328937,"CSplusUS"
"5519","Unaware","D",0,"CSminus",12,0.45612,32,32,0.375775363960769,""
"5519","Unaware","D",0,"CSminus",13,0.0029778,32,32,0.00297337513564439,""
"5519","Unaware","D",0,"CSplus",14,0.026812,32,32,0.0264588567404812,"CSplusUS"
"5519","Unaware","D",0,"CSplus",15,0.011143,32,32,0.0110813741507965,"CSplusUS"
"5519","Unaware","D",0,"CSminus",16,0.20244,32,32,0.184352825703034,""
"5519","Unaware","D",0,"CSminus",17,0.28442,32,32,0.250307254585049,"CSminusUS"
"5519","Unaware","D",0,"CSplus",18,0.38503,32,32,0.325721800054533,""
"5519","Unaware","D",0,"CSplus",19,0.23645,32,32,0.212244370445209,""
"5519","Unaware","D",0,"CSminus",20,2.7087,32,32,1.31068141090074,"CSminusUS"
"5519","Unaware","D",0,"CSplus",21,0.0028204,32,32,0.00281643013457394,""
"5519","Unaware","D",0,"CSminus",22,0.1427,32,32,0.133393883170531,"CSminusUS"
"5519","Unaware","D",0,"CSplus",23,0.56786,32,32,0.449711632227724,""
"5519","Unaware","D",0,"CSminus",24,0.07736,32,32,0.0745136041596494,"CSminusUS"
"5519","Unaware","D",0,"CSplus",25,0.29203,32,32,0.256214624905076,""
"5519","Unaware","D",0,"CSminus",26,0.16107,32,32,0.149341993749204,"CSminusUS"
"5519","Unaware","D",0,"CSplus",27,1.5307,32,32,0.928495944312517,""
"5519","Unaware","D",0,"CSminus",28,0.97591,32,32,0.681029051729696,"CSminusUS"
"5519","Unaware","D",0,"CSminus",29,0.16271,32,32,0.150753487326292,"CSminusUS"
"5519","Unaware","D",0,"CSplus",30,0.22001,32,32,0.198859055432884,""
"5519","Unaware","D",0,"CSplus",31,0.10704,32,32,0.101689786768364,""
"5519","Unaware","D",0,"CSminus",32,0.64165,32,32,0.495701833620144,"CSminusUS"
"5547","Unaware","B",0,"CSplus",1,0.0056123,32,32,0.00559660972267624,"CSplusUS"
"5547","Unaware","B",0,"CSminus",2,0.93749,32,32,0.661393320941723,""
"5547","Unaware","B",0,"CSplus",3,0.19444,32,32,0.177677456300297,"CSplusUS"
"5547","Unaware","B",0,"CSminus",4,0.083447,32,32,0.0801476252464185,""
"5547","Unaware","B",0,"CSplus",5,0.45976,32,32,0.378272038646143,"CSplusUS"
"5547","Unaware","B",0,"CSplus",6,0.75337,32,32,0.561539650410373,"CSplusUS"
"5547","Unaware","B",0,"CSminus",7,0.096666,32,32,0.0922746682062504,""
"5547","Unaware","B",0,"CSplus",8,0.47921,32,32,0.39150816147896,"CSplusUS"
"5547","Unaware","B",0,"CSminus",9,0.15367,32,32,0.142948165319265,""
"5547","Unaware","B",0,"CSplus",10,0.0080284,32,32,0.00799634385545474,"CSplusUS"
"5547","Unaware","B",0,"CSminus",11,0.26996,32,32,0.238985403911496,""
"5547","Unaware","B",0,"CSplus",12,0.21808,32,32,0.197275848575765,"CSplusUS"
"5547","Unaware","B",0,"CSminus",13,0.53326,32,32,0.427396187596279,""
"5547","Unaware","B",0,"CSminus",14,0.38357,32,32,0.32466711527859,""
"5547","Unaware","B",0,"CSplus",15,0.00040369,32,32,0.000403608539114466,"CSplusUS"
"5547","Unaware","B",0,"CSminus",16,0.3082,32,32,0.268652146544975,""
"5547","Unaware","B",0,"CSminus",17,0.0031743,32,32,0.00316927254604347,"CSminusUS"
"5547","Unaware","B",0,"CSplus",18,0.00069693,32,32,0.000696687257064154,""
"5547","Unaware","B",0,"CSminus",19,0.49503,32,32,0.402146273530945,"CSminusUS"
"5547","Unaware","B",0,"CSplus",20,0.13956,32,32,0.130642222990495,""
"5547","Unaware","B",0,"CSminus",21,0.078116,32,32,0.0752150733766573,"CSminusUS"
"5547","Unaware","B",0,"CSplus",22,0.3425,32,32,0.294533547400883,""
"5547","Unaware","B",0,"CSplus",23,0.17951,32,32,0.165099097998369,""
"5547","Unaware","B",0,"CSminus",24,0.0059691,32,32,0.00595135550004506,"CSminusUS"
"5547","Unaware","B",0,"CSminus",25,0.52385,32,32,0.421240027223527,"CSminusUS"
"5547","Unaware","B",0,"CSplus",26,0.70645,32,32,0.534415189199077,""
"5547","Unaware","B",0,"CSplus",27,0.27085,32,32,0.239685967933521,""
"5547","Unaware","B",0,"CSminus",28,0.0011214,32,32,0.00112077170069263,"CSminusUS"
"5547","Unaware","B",0,"CSplus",29,0.15906,32,32,0.147609331783836,""
"5547","Unaware","B",0,"CSminus",30,0.0043669,32,32,0.00435739276025621,"CSminusUS"
"5547","Unaware","B",0,"CSplus",31,0.10157,32,32,0.0967364349460116,""
"5547","Unaware","B",0,"CSminus",32,0.083046,32,32,0.0797774417244045,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",1,3.5653,32,32,1.51848422930275,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",2,1.9675,32,32,1.08771984750169,""
"5586","Unaware","D",0.953125,"CSplus",3,2.691,32,32,1.30589742404786,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",4,0.26307,32,32,0.233545265427139,""
"5586","Unaware","D",0.953125,"CSminus",5,0.28626,32,32,0.251738782674288,""
"5586","Unaware","D",0.953125,"CSplus",6,1.8177,32,32,1.03592094932819,"CSplusUS"
"5586","Unaware","D",0.953125,"CSplus",7,0.30748,32,32,0.268101620472837,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",8,3.7538,32,32,1.55894429821711,""
"5586","Unaware","D",0.953125,"CSplus",9,0.035457,32,32,0.0348428751583496,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",10,0.60107,32,32,0.470672155732099,""
"5586","Unaware","D",0.953125,"CSplus",11,1.042,32,32,0.713929719742474,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",12,1.5253,32,32,0.926359867550939,""
"5586","Unaware","D",0.953125,"CSminus",13,0.63422,32,32,0.491165626297693,""
"5586","Unaware","D",0.953125,"CSplus",14,4.9875,32,32,1.78967396273703,"CSplusUS"
"5586","Unaware","D",0.953125,"CSplus",15,0.55999,32,32,0.44467941098449,"CSplusUS"
"5586","Unaware","D",0.953125,"CSminus",16,2.222,32,32,1.17000228475478,""
"5586","Unaware","D",0.953125,"CSminus",17,1.2484,32,32,0.810218852145783,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",18,1.0983,32,32,0.741127493078512,""
"5586","Unaware","D",0.953125,"CSplus",19,3.4178,32,32,1.48564183462059,""
"5586","Unaware","D",0.953125,"CSminus",20,1.0485,32,32,0.717107818004789,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",21,0.34739,32,32,0.298169387815827,""
"5586","Unaware","D",0.953125,"CSminus",22,0.77862,32,32,0.575837782719461,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",23,2.0302,32,32,1.1086286239436,""
"5586","Unaware","D",0.953125,"CSminus",24,0.55607,32,32,0.442163411890838,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",25,0.31101,32,32,0.270797832517536,""
"5586","Unaware","D",0.953125,"CSminus",26,2.5679,32,32,1.27197718741917,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",27,0.18448,32,32,0.169303859712651,""
"5586","Unaware","D",0.953125,"CSminus",28,1.8459,32,32,1.04587936201591,"CSminusUS"
"5586","Unaware","D",0.953125,"CSminus",29,1.6981,32,32,0.992547821590909,"CSminusUS"
"5586","Unaware","D",0.953125,"CSplus",30,1.3202,32,32,0.841653388859169,""
"5586","Unaware","D",0.953125,"CSplus",31,2.2434,32,32,1.17662216230314,""
"5586","Unaware","D",0.953125,"CSminus",32,1.1471,32,32,0.764118094430524,"CSminusUS"
"5765","Unaware","B",0.620689655172414,"CSplus",1,0.0022265,32,32,0.00222402502188661,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",2,0.23224,32,32,0.208833651334065,""
"5765","Unaware","B",0.620689655172414,"CSplus",3,0.81122,32,32,0.594000651368587,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",4,0.73078,32,32,0.548572173951702,""
"5765","Unaware","B",0.620689655172414,"CSplus",5,0.0019568,32,32,0.00195488796079266,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSplus",6,0.21024,32,32,0.190818687047901,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",7,0.80826,32,32,0.592365056940727,""
"5765","Unaware","B",0.620689655172414,"CSplus",8,0.0012971,32,32,0.00129625949253126,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",9,0.27578,32,32,0.243557756264528,""
"5765","Unaware","B",0.620689655172414,"CSplus",10,1.3334,32,32,0.84732643140762,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",11,0.26639,32,32,0.236170333154247,""
"5765","Unaware","B",0.620689655172414,"CSplus",12,0.11554,32,32,0.109338592607035,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",13,1.0142,32,32,0.700222094231907,""
"5765","Unaware","B",0.620689655172414,"CSminus",14,0.44341,32,32,0.367008369718499,""
"5765","Unaware","B",0.620689655172414,"CSplus",15,0.37914,32,32,0.321460116500709,"CSplusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",16,0.22053,32,32,0.199285190638919,""
"5765","Unaware","B",0.620689655172414,"CSminus",17,0.3735,32,32,0.317362226553191,"CSminusUS"
"5765","Unaware","B",0.620689655172414,"CSplus",18,0.36101,32,32,0.308227071180911,""
"5765","Unaware","B",0.620689655172414,"CSminus",19,0.00046785,32,32,0.000467740592311614,"CSminusUS"
"5765","Unaware","B",0.620689655172414,"CSplus",20,0.7717,32,32,0.571939537624255,""
"5765","Unaware","B",0.620689655172414,"CSminus",21,0.31934,32,32,0.277131611556597,"CSminusUS"
"5765","Unaware","B",0.620689655172414,"CSplus",22,0.31559,32,32,0.274285234209319,""
"5765","Unaware","B",0.620689655172414,"CSplus",23,0.33928,32,32,0.292132156125392,""
"5765","Unaware","B",0.620689655172414,"CSminus",24,0.0010871,32,32,0.00108650953468605,"CSminusUS"
"5765","Unaware","B",0.620689655172414,"CSminus",25,0.79029,32,32,0.582377617903455,"CSminusUS"
