"id","trial","dcm1","dcm2","dcm3","dcm4"
3586,32,0.00094354,5.9223,2.7176,4.043
3586,33,0.00032968,5.9007,2.7086,5.1936
3586,34,0.027317,5.9532,2.8632,1.8256
3586,35,0.00019932,5.9088,2.6775,4.4418
3586,36,0.0005066,5.9169,2.5301,5.1108
3586,37,0.12274,0.5688,1.9212,1.4031
3586,38,0.085091,0.046775,3.0629,0.61262
3586,39,0.26697,0.018163,1.448,4.1186
3586,40,0.19986,0.51314,3.0389,0.53746
3653,1,0.90713,1.3785,1.2151,0.14323
3653,2,0.34925,0.8339,0.85729,4.52
3653,3,0.3651,4.9743,3.0957,0.0011177
3653,4,0.1203,0.090603,3.0723,4.3486
3653,5,0.17409,4.2701,3.0925,0.002229
3653,6,0.17396,0.043053,3.056,3.1451
3653,7,0.17025,0.95527,2.7943,3.38
3653,8,0.40212,1.0608,1.7752,1.1001
3653,9,0.27043,0.12421,3.0804,0.97124
3653,10,0.20254,0.054013,3.052,4.7908
3653,11,0.26096,5.968,3.0945,0.0017168
3653,12,0.13987,0.083786,3.0659,4.6803
3653,13,0.16277,0.94076,3.0871,0.52996
3653,14,0.24679,2.5105,3.0889,1.6709
3653,15,3.9716,4.7437,0.44684,0.0052587
3653,16,0.23087,5.5474,3.0849,0.018154
3653,17,0.12045,5.9828,3.0587,0.44956
3653,18,1.3465,3.9166,1.3317,0.41047
3653,19,0.29194,5.7511,3.0784,0.0091651
3653,20,0.11466,1.0736,3.0217,3.1805
3653,21,0.22818,0.026494,3.0758,1.7352
3653,22,0.21567,0.0376,3.0836,0.92952
3653,23,0.2513,0.024183,3.0841,0.97643
3653,24,1.3819,5.9974,0.94808,1.1626
3653,25,0.20852,0.040199,2.6359,0.68703
3653,26,0.22618,0.42697,3.0923,1.6403
3653,27,0.17868,0.070267,3.0873,0.98073
3653,28,0.198,0.0243,3.0721,3.291
3653,29,0.17489,0.71935,3.0837,1.6238
3653,30,0.24729,0.02876,3.0927,0.60151
3653,31,0.21195,0.030612,3.088,0.56413
3653,32,0.21914,0.34378,3.0216,2.3561
3695,1,0.30696,5.9894,2.0985,4.2362
3695,2,0.53527,0.86909,0.60154,1.343
3695,3,0.16546,2.302,1.7746,3.6698
3695,4,0.77169,5.997,1.4304,0.036393
3695,5,0.29762,3.1482,1.666,1.8053
3695,6,13.131,5.7082,0.10765,0.0090218
3695,7,0.00035207,5.902,2.9208,4.7465
3695,8,0.12009,0.18814,3.0816,0.67064
3695,9,0.042766,5.9785,3.0853,5.0435
3695,10,0.11997,0.12674,3.0889,0.43289
3695,11,0.1334,0.009618,1.214,3.1536
3695,12,0.10476,0.03362,2.0708,0.18499
3695,13,0.2407,0.016469,1.9216,1.2414
3695,14,4.1395,5.9486,0.19177,0.6657
3695,15,0.0026209,5.9432,2.938,4.1682
3695,16,0.16461,0.039338,1.8915,0.49871
3695,17,0.00011737,5.9131,2.9083,5.6218
3695,18,0.10926,0.28997,3.0812,0.4217
3695,19,0.16011,0.016263,3.0815,0.38398
3695,20,0.00083398,5.9852,3.0445,5.0723
3695,21,0.09984,0.086263,3.0808,0.59088
3695,22,0.13224,0.13061,0.49984,4.1744
3695,23,0.13672,0.033235,3.0817,0.43216
3695,24,0.13171,0.014441,1.613,2.1918
3695,25,0.15977,0.020233,3.0895,0.54617
3695,26,0.15382,0.056126,0.95466,2.5933
3695,27,0.14129,0.042773,3.085,0.43239
3695,28,0.035456,5.9812,3.0793,3.54
3695,29,0.096785,0.022316,1.43,1.7499
3695,30,0.14025,0.05956,3.0919,0.35342
3695,31,0.15642,0.011912,3.0902,0.3246
3695,32,0.11609,0.13965,1.6102,1.9014
3763,1,0.82339,0.74591,3.0695,3.5359
3763,2,4.8008,0.014753,0.19687,1.3926
3763,3,7.1283,0.09803,0.14225,5.1371
3763,4,3.1826,0.9655,0.3048,1.4519
3763,5,0.42483,3.8846,3.0954,0.0092133
3763,6,0.20508,5.4454,3.0903,2.4291
3763,7,0.16117,3.0336,3.059,5.9488
3763,8,0.28316,0.064019,3.0825,0.63166
3763,9,0.34135,0.037501,1.4819,4.2944
3763,10,0.36325,0.015194,3.0915,0.71381
3763,11,0.20322,0.020756,1.4325,4.1669
3763,12,0.32158,2.3358,3.0954,1.0864
3763,13,0.30353,0.027372,3.0898,0.95958
3763,14,0.26883,1.4003,3.0955,3.408
3763,15,0.39281,0.0075142,2.6248,1.6579
3763,16,0.33435,0.036647,3.0912,0.85612
3763,17,0.19306,0.043747,0.99126,0.0013555
3763,18,0.70284,0.020198,3.0834,2.3679
3763,19,0.44276,0.033973,3.0893,1.097
3763,20,0.32948,0.18229,3.0925,0.94235
3763,21,0.35896,0.13051,3.0937,0.81946
3763,22,0.3323,0.28299,3.0948,0.83
3763,23,0.35368,0.27307,3.0947,0.83219
3763,24,0.36243,0.1625,3.0948,0.86651
3763,25,0.34647,0.33468,3.0933,1.0767
3763,26,0.34072,0.1929,3.0939,0.87392
3763,27,0.37053,0.043797,3.0946,0.875
3763,28,0.35916,0.10164,3.0942,0.88501
3763,29,0.35206,0.20174,3.0933,0.87405
3763,30,0.34173,0.17503,3.0933,0.86356
3763,31,0.34974,0.086889,3.0942,0.85004
3763,32,0.41177,3.9873,3.0913,0.005919
3869,1,0.35071,5.9687,3.0883,0.0043817
3869,2,0.12452,0.16346,3.0856,0.38101
3869,3,0.19904,0.57415,3.0928,0.54255
3869,4,0.28763,3.6298,3.0962,0.025469
3869,5,0.33813,4.4279,3.0971,0.00081142
3869,6,0.11097,0.10672,3.0825,0.32042
3869,7,0.63933,2.1048,0.97449,0.95057
3869,8,0.40721,0.067609,3.0933,0.52667
3869,9,0.21416,1.1676,3.0939,0.67434
3869,10,0.24417,0.024266,3.0934,0.54972
3869,11,0.23692,0.01225,3.0913,0.54326
3869,12,0.22495,0.038346,3.0933,0.59193
3869,13,0.22358,0.53219,3.0938,0.51573
3869,14,0.19425,0.027714,3.0916,0.6064
3869,15,0.24174,0.015185,3.0897,0.52019
3869,16,0.26153,0.03464,3.0942,0.6647
3869,17,0.23542,0.20132,3.0938,0.531
3869,18,0.24926,0.084731,3.0947,0.52089
3869,19,0.22766,0.25606,3.0939,0.53974
3869,20,0.24577,0.020428,3.093,0.51766
3869,21,0.20459,0.015105,3.0894,0.69111
3869,22,0.23383,0.042743,3.0923,0.67243
3869,23,0.18235,0.0965,3.0901,0.61264
3869,24,0.22606,0.019235,3.0917,0.535
3869,25,0.18192,1.4691,3.0934,0.40727
3869,26,0.23645,0.024251,3.0918,0.67276
3869,27,0.25106,0.065766,3.0865,0.89829
3869,28,0.239,0.017601,3.0819,0.36422
3869,29,0.1657,0.029819,3.0882,0.46041
3869,30,0.19164,0.075579,3.0921,0.69788
3869,31,0.1866,1.3818,3.0946,0.5714
3869,32,0.1821,0.41,3.0688,0.32448
3890,1,0.15102,3.3949,0.42273,3.2045
3890,2,0.023923,5.6175,0.3597,1.11
3890,3,2.1433,4.9394,0.16963,0.0058401
3890,4,0.01886,5.6792,0.31755,0.7986
3890,5,0.010527,5.6755,0.33742,0.64591
3890,6,3.4642,5.0451,0.16468,0.0096918
3890,7,4.0814,5.3358,0.12533,0.0073505
3890,8,0.02144,5.5427,0.35587,0.053561
3890,9,4.4578,5.693,0.15149,0.031946
3890,10,0.73606,0.053622,0.52453,0.007064
3890,11,3.6256,5.1643,0.15266,0.010819
3890,12,0.14785,5.9383,2.7768,0.004954
3890,13,0.0083832,5.6976,0.30368,0.076493
3890,14,3.0909,5.447,0.13213,0.013361
3890,15,7.4576,4.9683,0.11971,0.0048283
3890,16,0.52499,5.9656,0.16967,0.33996
3890,17,4.2992,5.1304,0.1464,0.011877
3890,18,0.0019428,5.352,0.27385,0.0019861
3890,19,0.0011294,5.352,0.26322,0.0011547
3890,20,5.6665,5.2246,0.12513,0.0067465
3890,21,0.0085421,5.7015,0.31195,0.31386
3890,22,7.3812,5.6804,0.12157,0.029938
3890,23,0.0032059,5.4801,0.28658,0.012272
3890,24,1.2544,5.3889,0.20727,0.034236
3890,25,3.7806,0.011519,0.1501,0.0012757
3890,26,3.998,5.2519,0.13591,0.0098306
3890,27,0.92629,3.1669,0.22204,0.0022027
3890,28,4.2079,4.9659,0.13346,0.0058401
3890,29,0.011088,5.6594,0.35463,3.3531
3890,30,0.0055078,5.5221,0.30173,0.027292
3890,31,3.8126,0.0052281,0.16414,0.0058313
3890,32,2.0951,5.4091,0.164,0.023526
3937,1,2.2505,5.2138,0.92708,0.16669
3937,2,0.17081,4.7012,3.0894,0.003544
3937,3,0.045098,5.9846,3.0526,1.0296
3937,4,0.3085,0.018701,1.5099,0.90379
3937,5,0.15956,0.056437,1.9153,0.85414
3937,6,0.2655,5.9959,3.0935,0.71043
3937,7,0.18965,5.9921,3.0894,0.25901
3937,8,0.25598,3.5788,3.0931,0.01695
3937,9,0.15129,5.982,3.0815,0.0056452
3937,10,0.28683,5.9913,3.0873,0.0030355
3937,11,0.00030091,5.9376,2.9768,2.3436
3937,12,3.1145,3.2487,0.14511,0.41691
3937,13,0.639,5.9955,1.3289,0.033375
3937,14,0.038883,5.9906,0.50752,2.968
3937,15,8.1536,5.3447,0.11146,0.0025416
3937,16,0.15854,2.2339,3.0709,0.0044662
3937,17,0.00014648,5.9358,2.9839,0.0008487
3937,18,0.57889,4.2864,3.086,0.26629
3937,19,0.13766,5.9686,3.0683,0.12871
3937,20,0.14688,5.9949,3.083,1.1415
3937,21,0.15515,3.9265,3.0921,0.0070407
3937,22,0.16433,5.9904,3.082,2.3131
3937,23,0.10624,3.8004,3.0915,0.0066374
3937,24,4.3257,5.7018,0.12425,0.0080819
3937,25,5.667,2.7219,0.12364,0.00074425
3937,26,14.508,5.2467,0.12297,0.014744
3937,27,0.11133,0.82261,3.081,0.37077
3937,28,0.12285,0.023456,2.0626,0.5919
3937,29,0.15134,0.033983,3.0859,0.4123
3937,30,0.10251,3.5483,3.0907,0.0088983
3937,31,0.15287,1.5888,3.0877,0.0043434
3937,32,0.030514,0.98341,2.8395,0.49215
3942,1,0.55701,5.9727,3.0482,0.042315
3942,2,1.1223,0.007379,1.0071,3.4934
3942,3,1.0936,4.9099,1.044,0.038353
3942,4,0.47803,4.1916,3.0811,0.33063
3942,5,0.63755,0.0078945,0.94451,3.2384
3942,6,0.34008,5.901,3.0911,2.1405
3942,7,0.49024,5.6104,3.095,0.0033744
3942,8,0.45825,5.7543,3.0876,0.77628
3942,9,0.51166,0.014059,0.96581,2.7041
3942,10,0.54545,3.6202,3.09,0.52121
3942,11,0.53273,0.63506,1.7763,1.6533
3942,12,0.58066,4.3658,3.0917,0.66521
3942,13,0.5649,0.061847,1.3369,1.9813
3942,14,0.76013,3.2674,2.0581,0.0049757
3942,15,0.52892,4.4424,3.084,1.0405
3942,16,0.39482,4.318,3.0832,0.23052
3942,17,0.46398,2.6253,3.0964,1.555
3942,18,0.21512,0.028833,3.0781,1.4279
3942,19,0.73237,1.5509,1.3939,2.848
3942,20,0.55292,0.9502,1.7002,0.84702
3942,21,0.28002,0.0097768,2.2544,3.4358
3942,22,0.25384,0.29316,3.0916,0.81026
3942,23,0.40575,0.58289,3.0906,1.4239
3942,24,0.42914,0.0050026,1.0392,3.5503
3942,25,0.24301,0.029065,1.8581,3.131
3942,26,0.3571,1.7052,3.0944,0.68365
3942,27,0.40569,1.8913,3.0935,0.9755
3942,28,0.20047,0.028596,1.6631,3.7546
3942,29,0.19583,0.53221,3.0895,1.608
3942,30,0.2092,0.016353,1.2994,4.1519
3942,31,0.23637,0.023558,2.3981,1.4857
3942,32,0.24528,0.82,1.5309,1.2997
3982,1,0.01145,5.5442,2.7636,4.0624
3982,2,0.35612,0.016656,0.81824,1.3818
3982,3,0.30201,5.9851,3.0853,1.7143
3982,4,0.55213,0.011802,0.66243,0.40648
3982,5,0.80117,0.0056417,0.61786,2.5869
3982,6,0.14248,0.046488,2.2755,2.3348
3982,7,0.37797,0.0093254,1.2242,0.77262
3982,8,0.24722,0.027901,1.6136,0.67905
3982,9,0.26075,5.9931,3.0892,2.4423
3982,10,0.82893,3.6347,0.59219,0.0065422
3982,11,0.33787,3.4371,1.2993,3.6371
3982,12,0.18639,4.484,3.0847,0.0035294
3982,13,11.475,5.7963,0.11696,0.028382
3982,14,0.14781,3.5,2.9946,3.4962
3982,15,0.18567,1.437,3.0779,0.058895
3982,16,0.25346,0.024045,2.7941,0.88969
3982,17,0.063267,0.061684,2.9816,4.1194
3982,18,0.00037876,5.3028,2.7979,0.82644
3982,19,0.23466,0.035712,3.0767,3.4023
3982,20,0.89539,4.3363,0.82439,2.1218
3982,21,0.26241,2.7682,1.7207,0.22266
3982,22,0.34994,0.06223,3.0782,0.32674
3982,23,0.76112,3.0488,1.357,2.1682
3982,24,2.4513,2.0917,0.19044,0.67038
3982,25,0.04228,0.12905,3.0274,4.315
3982,26,0.49577,0.0072525,0.68,0.0055105
3982,27,0.51049,2.5016,1.594,2.699
3982,28,0.81933,5.4941,1.6111,0.014505
3982,29,0.12923,0.047813,3.0781,0.95847
3982,30,0.27801,0.013122,2.2254,0.44982
3982,31,1.6743,0.73011,0.16104,3.7487
3982,32,1.7165,3.9739,0.18227,3.4215
3982,33,1.2034,1.713,0.33283,0.25289
3982,34,0.79904,2.6893,0.93872,3.2782
3982,35,0.64664,1.3178,0.17067,3.5151
3982,36,0.10692,0.5779,3.048,0.34188
3982,37,0.67944,0.0033754,0.9183,0.40111
3982,38,0.30915,0.01771,1.197,3.9675
3982,39,0.049976,0.93652,2.9504,0.23391
4116,1,0.1537,5.9853,3.0172,6.3159
4116,2,0.28928,0.026296,2.0033,0.90537
4116,3,0.13687,0.3233,3.0836,2.9951
4116,4,0.26423,0.035363,3.0902,0.63501
4116,5,0.23964,0.018396,3.0909,0.55984
4116,6,0.00019542,5.9319,2.9398,5.0735
4116,7,0.15398,0.028817,3.0781,2.6827
4116,8,0.20799,0.048465,3.0891,0.6571
4116,9,0.036145,0.34994,3.0596,4.6124
4116,10,0.2201,0.025815,3.0886,0.49241
4116,11,0.1206,0.01785,0.96932,3.8851
4116,12,0.23305,0.061991,3.0932,0.60913
4116,13,0.22923,0.02952,3.0906,0.80641
4116,14,0.23172,5.9958,3.0887,2.2205
4116,15,0.22285,5.9547,3.0902,2.4136
4116,16,0.18286,0.47937,3.0858,0.46065
4116,17,0.17533,0.013361,1.5263,2.6577
4116,18,0.25108,0.10378,3.0934,0.61537
4116,19,0.23274,0.014693,3.0916,0.64452
4116,20,0.17819,0.075718,0.92465,2.825
4116,21,0.227,0.050257,3.0876,0.64432
4116,22,0.17878,5.9939,3.092,2.5596
4116,23,0.21116,0.087674,3.0899,0.50751
4116,24,0.18453,0.012045,2.1233,1.4572
4116,25,0.21548,0.033705,3.0917,0.51553
4116,26,0.078429,5.9847,3.0881,2.9729
4116,27,0.23396,3.5192,3.0961,0.035252
4116,28,0.10546,5.9915,3.0817,2.6751
4116,29,0.099135,0.66572,3.0858,2.6511
4116,30,0.1876,0.51297,3.0915,0.45031
4116,31,0.18809,0.81633,3.094,0.47437
4116,32,0.02982,5.9544,3.0551,2.6234
4211,1,0.34984,1.563,2.291,0.87249
4211,2,0.096462,5.9426,2.9551,3.5444
4211,3,1.0885,0.0070763,0.78359,1.8214
4211,4,0.36177,5.9678,3.0842,2.3935
4211,5,0.43543,2.0623,2.6506,0.017503
4211,6,0.19901,0.086562,3.0789,4.6244
4211,7,0.35197,0.026337,3.0701,1.4432
4211,8,0.40023,0.021789,3.086,0.94251
4211,9,0.40608,0.047659,3.0737,0.09136
4211,10,0.26393,0.93202,3.0861,3.5756
4211,11,0.29429,1.2331,2.4058,1.2529
4211,12,0.44271,3.6404,3.0926,2.5603
4211,13,0.35423,0.079792,3.0853,0.33759
4211,14,0.51182,5.0256,3.094,0.67075
4211,15,0.49386,4.3028,2.6979,0.1863
4211,16,0.25869,0.15343,3.081,1.6751
4211,17,0.44679,3.1849,3.0713,0.024546
4211,18,2.5605,0.0051679,0.23296,3.5879
4211,19,0.26255,0.12802,3.0854,1.3297
4211,20,0.43149,3.7766,3.0859,1.3418
4211,21,0.98087,5.2489,1.4392,0.063188
4211,22,0.33531,1.3207,2.4368,1.6412
4211,23,0.80642,0.49118,0.75316,1.0557
4211,24,0.38163,3.8114,3.0912,1.8928
4211,25,0.28863,3.8385,3.0902,0.017893
4211,26,0.59865,1.1077,1.8949,2.271
4211,27,0.30304,4.5506,3.092,0.017545
4211,28,0.33396,4.3399,3.0904,2.5669
4211,29,1.1865,4.8535,1.1606,0.078636
4211,30,0.31749,0.15944,3.089,1.1174
4211,31,0.66404,0.77751,1.135,0.99072
4211,32,0.29193,3.1201,2.0867,2.1061
4396,1,0.18891,5.9646,3.0087,0.012675
4396,2,0.0040406,5.9693,2.7308,3.1724
4396,3,0.070524,0.32988,2.8004,0.9651
4396,4,7.6385,5.6436,0.12726,0.049908
4396,5,0.12299,0.091341,2.4516,0.62427
4396,6,8.0769,5.6665,0.12598,0.028581
4396,7,6.1395,5.7132,0.11249,0.0085481
4396,8,0.0022278,5.9486,2.9235,0.48322
4396,9,0.21655,2.0128,2.3061,0.0018862
4396,10,6.7997,5.445,0.14883,0.78904
4396,11,1.4363,2.4088,0.13789,0.00096531
4396,12,3.4382,5.4008,0.38674,0.18554
4396,13,0.36395,2.9394,0.53729,0.0041621
4396,14,8.9083,5.3982,0.12893,0.011573
4396,15,3.3976,5.312,0.3437,0.20683
4396,16,1.8044,4.7951,0.18099,0.015746
4396,17,0.24189,2.1722,1.8457,1.1333
4396,18,2.9564,5.3756,0.37846,0.048971
4396,19,2.3464,5.4456,0.13747,0.0055111
4396,20,8.6972,5.601,0.11485,0.012014
4396,21,8.0139,5.5019,0.11812,0.008867
4396,22,2.5213,3.7278,0.18594,0.91694
4396,23,0.69672,3.0819,1.0996,0.00086126
4396,24,9.4477,5.6219,0.10519,0.0032131
4396,25,0.12049,3.8848,2.6137,0.0050299
4396,26,1.2399,5.0377,0.67677,2.0118
4396,27,0.040491,0.81061,2.9002,0.011226
4396,28,2.7275,5.7673,0.51298,0.092926
4396,29,7.1372,5.6791,0.11563,0.017174
4396,30,0.15111,4.3276,3.0709,0.030263
4396,31,0.072046,3.0454,2.7984,1.5354
4396,32,5.1202,5.5924,0.2236,0.13092
4398,1,0.00090099,5.9056,2.9018,3.4727
4398,2,1.0312,0.55661,0.21799,1.6512
4398,3,1.0701,0.14637,0.20369,3.4925
4398,4,0.86115,5.1656,1.2177,0.0061763
4398,5,0.12206,0.040481,3.0856,1.0069
4398,6,1.7035,1.0069,0.19313,3.3045
4398,7,0.094919,0.1022,0.91104,3.0272
4398,8,0.17389,4.5979,3.0949,0.0027195
4398,9,0.017907,5.9787,3.06,3.9425
4398,10,0.122,0.024402,1.7704,0.73229
4398,11,0.00018194,5.9164,2.9081,4.346
4398,12,0.12475,2.1515,3.0943,0.3851
4398,13,0.13745,0.078292,3.0899,0.61582
4398,14,0.00056575,5.9227,2.9238,2.8976
4398,15,6.0349,5.9278,0.15801,0.56989
4398,16,0.062823,0.20819,3.0794,0.43293
4398,17,8.0872e-05,5.9152,2.8735,4.7002
4398,18,0.090549,0.44294,3.0825,0.38059
4398,19,0.19228,3.9637,3.0959,0.0051378
4398,20,0.00016971,5.9185,2.909,3.8703
4398,21,0.094387,0.048892,3.0826,0.28321
4398,22,9.7124e-05,5.9185,2.8872,3.8019
4398,23,0.078264,0.057575,3.076,0.31231
4398,24,0.00016757,5.9174,2.8889,3.285
4398,25,0.065879,0.22905,3.0525,0.23163
4398,26,9.2002,5.9973,0.14991,0.37035
4398,27,0.057363,0.24766,1.9241,0.0047473
4398,28,0.00012937,5.91,2.8643,4.1088
4398,29,0.00013631,5.911,2.8713,3.8691
4398,30,0.082171,2.4821,3.0909,0.1873
4398,31,0.11007,1.2831,3.0937,0.4077
4398,32,0.0023403,5.9219,2.9245,3.1161
4554,1,4.9015,0.073242,0.17815,3.1495
4554,2,0.5862,4.0812,1.286,3.8376
4554,3,0.25446,0.50829,3.0877,3.5338
4554,4,0.96425,0.027724,0.74585,0.92834
4554,5,0.58758,0.024801,0.81695,5.0744
4554,6,0.1319,0.13395,3.0534,5.3022
4554,7,0.65016,0.83334,0.94431,1.4684
4554,8,0.36104,5.9944,3.0942,3.6855
4554,9,0.26884,0.07661,3.0841,1.3264
4554,10,0.33494,0.095428,1.4672,3.8095
4554,11,0.34838,1.0243,3.094,1.0286
4554,12,0.31268,0.037711,3.0907,1.229
4554,13,0.52357,5.9969,3.0954,0.81425
4554,14,0.39857,5.9876,3.0947,1.7145
4554,15,0.26908,0.074562,3.0829,1.3935
4554,16,0.44454,5.9958,3.0942,1.9427
4554,17,0.29981,0.11134,3.0899,0.74872
4554,18,0.31682,0.061524,3.0907,1.032
4554,19,0.55375,5.997,3.0938,1.2787
4554,20,0.29555,0.066802,3.0828,1.1478
4554,21,0.46439,5.9965,3.0904,2.0188
4554,22,0.2825,0.12076,3.083,1.0899
4554,23,0.54692,5.9966,3.0925,0.77561
4554,24,0.37054,4.1866,3.0952,0.0038699
4554,25,0.33027,0.088017,1.7204,2.375
4554,26,0.34976,0.018926,3.0912,0.71651
4554,27,0.27671,0.023195,1.8932,2.9033
4554,28,0.505,5.9954,3.0944,1.6316
4554,29,0.30389,0.087618,3.0857,1.0596
4554,30,0.30834,0.070039,3.0898,1.2093
4554,31,0.2737,0.32747,3.0882,2.2342
4554,32,0.33473,0.027859,3.0882,0.97726
4554,33,0.5048,5.9966,3.0949,0.46222
4554,34,0.26655,0.10293,3.0844,1.0257
4554,35,0.52166,5.9948,3.0952,0.021357
4554,36,0.30045,5.9952,3.0848,3.4608
4554,37,0.2734,0.095262,3.0888,0.7628
4554,38,0.24022,0.032478,3.0886,0.21449
4554,39,0.0032634,5.9252,2.9258,4.5793
4690,1,0.48371,0.040187,0.25371,4.2645
4690,2,0.96224,0.12168,0.20524,0.42707
4690,3,0.00035754,5.9222,2.9413,3.562
4690,4,0.09273,0.58695,3.0837,0.22177
4690,5,0.12156,0.030539,3.0819,0.43086
4690,6,0.00020838,5.9026,2.906,4.1937
4690,7,0.00024611,5.9117,2.9132,3.0029
4690,8,0.073197,0.17004,3.0804,0.3345
4690,9,0.26163,5.5356,3.0933,0.34935
4690,10,0.18422,0.024929,1.7054,0.50946
4690,11,0.00074644,5.9236,2.9529,3.1999
4690,12,0.12332,0.059097,2.1272,0.5055
4690,13,0.12948,0.024556,3.0883,0.3312
4690,14,0.00028303,5.9183,2.9102,2.8361
4690,15,0.00026279,5.9084,2.912,2.983
4690,16,0.047375,0.11492,1.6362,0.54973
4690,17,0.00057062,5.9095,2.9469,3.5038
4690,18,0.25203,5.9963,1.8578,0.011845
4690,19,0.056751,0.20476,2.9052,0.17152
4690,20,0.21644,0.024042,1.0689,2.9693
4690,21,0.010997,5.929,3.0423,0.0032267
4690,22,0.059476,1.3618,1.93,3.6695
4690,23,5.5518e-05,5.885,2.9082,0.00055312
4690,24,1.2556,4.8968,0.75346,1.8325
4690,25,1.0613,4.1815,0.16535,0.0018309
4690,26,0.00014122,5.8947,2.8958,4.3453
4690,27,0.00069407,5.898,2.9083,0.40469
4690,28,0.055189,0.27874,2.8168,3.8733
4690,29,0.0002092,5.8921,2.8952,3.8135
4690,30,0.092366,5.8689,3.0889,0.0015698
4690,31,0.10557,0.023189,3.0359,0.021119
4690,32,0.00064664,5.8901,2.9157,3.018
4944,1,0.1344,5.8848,3.0272,0.016687
4944,2,0.0010017,5.8823,2.6521,3.5351
4944,3,0.22239,5.9882,3.0854,0.0030884
4944,4,0.079991,5.9829,2.9053,2.7518
4944,5,0.14708,5.9283,3.0894,0.0016896
4944,6,0.017034,5.9366,2.9288,2.7311
4944,7,0.16015,5.4351,3.0901,0.0040598
4944,8,0.2052,0.07835,1.2659,1.3042
4944,9,0.16676,0.04108,3.0904,0.37415
4944,10,0.15972,0.042419,3.0872,0.52886
4944,11,0.040004,5.9731,3.0452,1.8949
4944,12,0.2776,0.020883,0.64509,1.5452
4944,13,0.2033,0.024591,2.1205,0.46418
4944,14,0.070192,5.9827,3.0671,0.98011
4944,15,0.061425,0.77807,2.207,2.9175
4944,16,0.21919,1.1382,0.7892,0.22124
4944,17,5.496,1.0061,0.1353,0.00039979
4944,18,0.00026404,5.8315,2.3798,3.9316
4944,19,0.00025226,5.8075,2.3871,3.5339
4944,20,0.0011846,5.8649,2.347,1.0487
4944,21,0.22791,0.03516,1.3865,0.97562
4944,22,1.4014,0.020544,0.21211,2.9496
4944,23,0.67176,5.9981,1.053,0.044913
4944,24,0.13798,4.9536,3.0905,0.0012331
4944,25,0.056911,0.077091,1.0752,2.9341
4944,26,0.45086,5.995,1.2666,0.041846
4944,27,0.00074625,5.8431,2.3217,5.2504
4944,28,0.00091844,5.845,2.4272,0.057912
4944,29,0.00025273,5.8076,2.4475,3.9463
4944,30,0.20744,0.030935,0.80376,0.026606
4944,31,0.00036037,5.8207,2.4418,3.5378
4944,32,0.068188,2.3627,2.1059,4.1686
4996,1,0.52521,5.9901,3.0831,0.73219
4996,2,0.42146,0.14763,3.0946,1.1415
4996,3,0.2639,0.024161,2.4865,3.2937
4996,4,0.4517,0.1317,3.095,1.139
4996,5,0.36706,0.026419,3.0949,1.168
4996,6,0.41045,0.035447,3.0947,1.1712
4996,7,0.38626,0.34407,3.0943,0.9156
4996,8,0.39799,0.035525,3.0945,1.0024
4996,9,0.38932,0.35303,3.0946,0.86872
4996,10,0.41895,0.035297,3.0943,0.89808
4996,11,0.35937,1.3313,3.0949,1.2517
4996,12,0.38462,0.01784,3.0932,0.96175
4996,13,0.39731,0.082328,3.0943,0.89358
4996,14,0.34456,0.012018,2.875,1.7685
4996,15,0.39211,0.020141,3.094,0.87439
4996,16,0.28509,0.02082,3.0943,0.56683
4996,17,0.67132,0.012349,1.5442,2.6465
4996,18,0.42894,0.41006,3.0964,0.90769
4996,19,0.32854,0.0091116,2.4431,2.134
4996,20,0.29933,0.0136,3.0859,1.7538
4996,21,0.26841,0.023465,2.6805,0.024885
4996,22,1.8135,2.0702,0.94792,2.2169
4996,23,0.32185,0.050083,3.0854,2.789
4996,24,0.31192,0.61548,3.0927,0.66424
4996,25,0.47681,0.22283,1.5774,2.9403
4996,26,0.19048,0.034365,1.2745,0.095719
4996,27,0.59488,0.20127,1.9218,2.6473
4996,28,0.37544,0.065635,3.0932,0.99193
4996,29,0.37245,0.023845,3.0936,0.96867
4996,30,0.30718,0.018693,3.0891,0.79227
4996,31,0.35249,0.012916,2.3237,1.203
4996,32,0.42488,1.9119,1.1904,3.5886
4996,33,0.38968,3.3161,3.0964,0.010385
4996,34,0.2244,0.045177,3.085,2.4083
4996,35,0.0046464,5.9328,3.0375,5.4388
4996,36,0.34444,0.019325,3.083,0.83109
4996,37,0.26107,0.03143,1.8403,0.0077102
4996,38,0.00042354,5.9067,3.014,6.0897
4996,39,0.44293,0.12222,1.091,3.0786
5049,1,1.2584,0.052137,1.9389,0.0022942
5049,2,0.1895,5.3478,3.0639,0.0017833
5049,3,0.8396,5.794,3.0914,1.2893
5049,4,0.25998,5.9902,2.7679,0.0030594
5049,5,0.46303,0.062918,1.9812,0.4497
5049,6,0.37639,5.9938,3.0834,2.3757
5049,7,0.0064588,5.9752,2.9397,1.7169
5049,8,0.40917,5.9938,3.0678,2.55
5049,9,0.55371,5.9959,3.0873,0.70896
5049,10,0.31683,5.9917,3.0905,0.0025299
5049,11,0.57573,5.9945,3.0962,0.001958
5049,12,0.44639,3.2343,3.0953,0.0028462
5049,13,0.44586,2.5208,3.0916,0.022845
5049,14,0.73122,5.9952,3.0885,0.030544
5049,15,0.4203,5.996,3.0842,0.012633
5049,16,0.31592,0.13921,3.0862,0.8604
